시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
전남,함평군,차대차,정면충돌,13,1,23,5,15,3
전남,함평군,차대차,측면충돌,71,4,139,32,92,15
전남,함평군,차대차,후진중충돌,2,0,2,0,1,1
전남,함평군,차대차,추돌,35,2,63,11,43,9
전남,함평군,차대차,기타,11,1,21,2,17,2
전남,함평군,차량단독,전도,2,0,2,1,1,0
전남,함평군,차량단독,전도전복,10,1,13,5,5,3
전남,함평군,차량단독,공작물충돌,5,1,7,2,3,2
전남,함평군,차량단독,도로이탈,2,0,5,3,1,1
전남,함평군,차량단독,도로이탈,2,0,2,0,1,1
전남,함평군,차량단독,기타,4,0,4,2,2,0
전남,영광군,차대사람,횡단중,15,2,13,10,2,1
전남,영광군,차대사람,차도통행중,3,1,2,2,0,0
전남,영광군,차대사람,길가장자리구역통행중,11,1,10,5,4,1
전남,영광군,차대사람,기타,11,1,10,4,6,0
전남,영광군,차대차,정면충돌,13,0,29,9,20,0
전남,영광군,차대차,측면충돌,125,3,202,58,142,2
전남,영광군,차대차,후진중충돌,4,0,5,0,5,0
전남,영광군,차대차,추돌,33,0,56,25,31,0
전남,영광군,차대차,기타,14,0,20,7,10,3
전남,영광군,차량단독,전도,14,1,18,7,8,3
전남,영광군,차량단독,전도전복,1,0,1,0,0,1
전남,영광군,차량단독,공작물충돌,9,2,10,6,3,1
전남,영광군,차량단독,도로이탈,1,1,0,0,0,0
전남,영광군,차량단독,도로이탈,1,0,1,1,0,0
전남,영광군,차량단독,기타,1,0,1,1,0,0
전남,장성군,차대사람,횡단중,13,1,14,4,10,0
전남,장성군,차대사람,차도통행중,3,0,3,0,3,0
전남,장성군,차대사람,길가장자리구역통행중,6,0,6,2,4,0
전남,장성군,차대사람,기타,11,1,11,3,8,0
전남,장성군,차대차,정면충돌,12,0,25,6,19,0
전남,장성군,차대차,측면충돌,95,2,180,30,140,10
전남,장성군,차대차,후진중충돌,3,1,5,0,5,0
전남,장성군,차대차,추돌,44,1,63,8,54,1
전남,장성군,차대차,기타,32,3,57,7,46,4
전남,장성군,차량단독,전도,11,2,15,6,5,4
전남,장성군,차량단독,전복,1,0,1,0,1,0
전남,장성군,차량단독,전도전복,2,0,2,0,1,1
전남,장성군,차량단독,공작물충돌,8,1,25,6,13,6
전남,장성군,차량단독,기타,6,0,7,2,2,3
전남,완도군,차대사람,횡단중,15,1,14,7,7,0
전남,완도군,차대사람,차도통행중,3,0,3,3,0,0
전남,완도군,차대사람,길가장자리구역통행중,2,0,2,0,2,0
전남,완도군,차대사람,기타,18,2,22,12,10,0
전남,완도군,차대차,정면충돌,19,2,37,17,20,0
전남,완도군,차대차,측면충돌,60,1,97,17,78,2
전남,완도군,차대차,후진중충돌,1,0,1,0,1,0
전남,완도군,차대차,추돌,19,1,37,5,32,0
전남,완도군,차대차,기타,17,0,21,11,10,0
전남,완도군,차량단독,전도,4,0,4,3,1,0
전남,완도군,차량단독,전도전복,6,0,7,5,1,1
전남,완도군,차량단독,공작물충돌,7,0,10,5,5,0
전남,완도군,차량단독,도로이탈,2,1,1,0,1,0
전남,완도군,차량단독,기타,4,1,3,2,1,0
전남,진도군,차대사람,횡단중,11,5,7,2,5,0
전남,진도군,차대사람,차도통행중,6,1,6,1,5,0
전남,진도군,차대사람,길가장자리구역통행중,2,1,1,0,1,0
전남,진도군,차대사람,기타,9,0,10,6,2,2
전남,진도군,차대차,정면충돌,5,0,7,4,3,0
전남,진도군,차대차,측면충돌,35,1,50,14,32,4
전남,진도군,차대차,추돌,11,0,21,6,15,0
전남,진도군,차대차,기타,25,1,42,12,29,1
전남,진도군,차량단독,전도,4,3,5,1,4,0
전남,진도군,차량단독,전복,1,0,1,1,0,0
전남,진도군,차량단독,공작물충돌,12,3,15,7,8,0
전남,진도군,차량단독,기타,5,1,4,2,2,0
전남,신안군,차대사람,횡단중,4,1,3,2,1,0
전남,신안군,차대사람,차도통행중,1,0,1,1,0,0
전남,신안군,차대사람,길가장자리구역통행중,2,0,2,1,1,0
전남,신안군,차대사람,기타,6,0,7,4,3,0
전남,신안군,차대차,정면충돌,5,2,20,4,16,0
전남,신안군,차대차,측면충돌,18,1,28,4,22,2
전남,신안군,차대차,후진중충돌,3,0,6,1,5,0
전남,신안군,차대차,추돌,5,0,7,3,4,0
전남,신안군,차대차,기타,22,1,41,19,21,1
전남,신안군,차량단독,전도,5,0,8,6,2,0
전남,신안군,차량단독,전복,1,0,1,1,0,0
전남,신안군,차량단독,전도전복,5,2,6,2,1,3
전남,신안군,차량단독,공작물충돌,4,0,6,4,2,0
전남,신안군,차량단독,기타,2,1,1,1,0,0
경북,포항시,차대사람,횡단중,185,7,192,112,76,4
경북,포항시,차대사람,차도통행중,95,4,94,46,48,0
경북,포항시,차대사람,길가장자리구역통행중,40,1,39,13,25,1
경북,포항시,차대사람,보도통행중,20,1,20,11,9,0
경북,포항시,차대사람,기타,142,4,143,70,68,5
경북,포항시,차대차,정면충돌,109,2,163,41,121,1
경북,포항시,차대차,측면충돌,988,2,1623,337,1227,59
경북,포항시,차대차,후진중충돌,12,0,14,1,13,0
경북,포항시,차대차,추돌,334,1,640,94,525,21
경북,포항시,차대차,기타,579,3,895,183,684,28
경북,포항시,차량단독,전도,8,1,10,6,4,0
경북,포항시,차량단독,전도전복,32,3,39,22,12,5
경북,포항시,차량단독,공작물충돌,15,1,17,3,14,0
경북,포항시,차량단독,주/정차차량 충돌,1,0,1,1,0,0
경북,포항시,차량단독,도로이탈,1,0,1,1,0,0
경북,포항시,차량단독,도로이탈,2,1,1,0,1,0
경북,포항시,차량단독,기타,26,1,27,7,19,1
경북,경주시,차대사람,횡단중,121,11,118,62,51,5
경북,경주시,차대사람,차도통행중,57,4,58,32,26,0
경북,경주시,차대사람,길가장자리구역통행중,54,4,52,24,28,0
경북,경주시,차대사람,보도통행중,13,1,13,3,10,0
경북,경주시,차대사람,기타,43,1,45,22,23,0
경북,경주시,차대차,정면충돌,50,0,98,45,45,8
경북,경주시,차대차,측면충돌,808,9,1269,359,852,58
경북,경주시,차대차,후진중충돌,18,0,23,3,20,0
경북,경주시,차대차,추돌,284,3,613,134,459,20
경북,경주시,차대차,기타,106,0,166,40,114,12
경북,경주시,차량단독,전도,14,2,16,6,9,1
경북,경주시,차량단독,전복,1,0,2,2,0,0
경북,경주시,차량단독,전도전복,60,4,67,38,21,8
경북,경주시,차량단독,공작물충돌,31,4,40,18,18,4
경북,경주시,차량단독,도로이탈,2,0,3,2,1,0
경북,경주시,차량단독,기타,13,0,16,4,9,3
경북,김천시,차대사람,횡단중,72,1,76,42,33,1
경북,김천시,차대사람,차도통행중,17,1,16,10,6,0
경북,김천시,차대사람,길가장자리구역통행중,6,0,6,3,3,0
경북,김천시,차대사람,보도통행중,2,0,2,0,2,0
경북,김천시,차대사람,기타,23,1,24,9,14,1
경북,김천시,차대차,정면충돌,29,4,41,16,24,1
경북,김천시,차대차,측면충돌,297,6,447,122,319,6
경북,김천시,차대차,후진중충돌,5,0,9,0,9,0
경북,김천시,차대차,추돌,108,6,188,48,137,3
경북,김천시,차대차,기타,32,0,43,7,32,4
경북,김천시,차량단독,전도,6,1,6,3,3,0
경북,김천시,차량단독,전복,1,0,1,0,1,0
경북,김천시,차량단독,전도전복,14,1,16,10,6,0
경북,김천시,차량단독,공작물충돌,5,1,4,0,4,0
경북,김천시,차량단독,기타,5,0,6,3,3,0
경북,안동시,차대사람,횡단중,93,6,91,38,51,2
경북,안동시,차대사람,차도통행중,13,0,15,6,8,1
경북,안동시,차대사람,길가장자리구역통행중,21,2,19,3,16,0
경북,안동시,차대사람,보도통행중,8,1,7,4,3,0
경북,안동시,차대사람,기타,43,4,39,16,22,1
경북,안동시,차대차,정면충돌,70,2,138,45,93,0
경북,안동시,차대차,측면충돌,339,1,569,135,423,11
경북,안동시,차대차,후진중충돌,9,0,11,1,10,0
경북,안동시,차대차,추돌,172,6,308,70,230,8
경북,안동시,차대차,기타,113,2,160,33,120,7
경북,안동시,차량단독,전도,7,3,5,2,2,1
경북,안동시,차량단독,전도전복,44,5,45,21,21,3
경북,안동시,차량단독,공작물충돌,12,0,16,6,9,1
경북,안동시,차량단독,도로이탈,3,1,2,1,1,0
경북,안동시,차량단독,도로이탈,1,0,2,1,1,0
경북,안동시,차량단독,기타,19,0,22,8,14,0
경북,구미시,차대사람,횡단중,138,6,143,65,71,7
경북,구미시,차대사람,차도통행중,46,1,48,19,28,1
경북,구미시,차대사람,길가장자리구역통행중,12,0,12,5,7,0
경북,구미시,차대사람,보도통행중,14,0,14,3,7,4
경북,구미시,차대사람,기타,82,1,88,37,45,6
경북,구미시,차대차,정면충돌,172,2,275,73,171,31
경북,구미시,차대차,측면충돌,626,5,961,206,652,103
경북,구미시,차대차,후진중충돌,20,1,26,1,23,2
경북,구미시,차대차,추돌,342,4,624,93,496,35
경북,구미시,차대차,기타,530,3,760,194,459,107
경북,구미시,차량단독,전도,17,2,16,7,1,8
경북,구미시,차량단독,전복,3,1,3,1,1,1
경북,구미시,차량단독,전도전복,35,7,36,15,5,16
경북,구미시,차량단독,공작물충돌,30,3,37,20,7,10
경북,구미시,차량단독,도로이탈,1,0,1,0,0,1
경북,구미시,차량단독,기타,13,0,14,5,4,5
경북,영주시,차대사람,횡단중,59,2,59,29,28,2
경북,영주시,차대사람,차도통행중,12,1,11,4,7,0
경북,영주시,차대사람,길가장자리구역통행중,10,0,10,4,6,0
경북,영주시,차대사람,보도통행중,3,0,4,1,3,0
경북,영주시,차대사람,기타,16,0,16,7,4,5
경북,영주시,차대차,정면충돌,8,0,16,9,5,2
경북,영주시,차대차,측면충돌,319,1,478,109,344,25
경북,영주시,차대차,후진중충돌,6,0,12,0,12,0
경북,영주시,차대차,추돌,93,1,164,37,122,5
경북,영주시,차대차,기타,21,0,21,5,15,1
경북,영주시,차량단독,전도,3,1,2,1,0,1
경북,영주시,차량단독,전도전복,19,4,28,16,9,3
경북,영주시,차량단독,공작물충돌,8,1,12,6,6,0
경북,영주시,차량단독,도로이탈,2,0,2,0,2,0
경북,영주시,차량단독,기타,3,0,3,1,2,0
경북,영주시,철길건널목,철길건널목,1,0,1,1,0,0
경북,영천시,차대사람,횡단중,68,7,62,34,26,2
경북,영천시,차대사람,차도통행중,13,0,14,3,10,1
경북,영천시,차대사람,길가장자리구역통행중,8,0,8,3,4,1
경북,영천시,차대사람,기타,14,0,15,4,11,0
경북,영천시,차대차,정면충돌,28,1,81,27,54,0
경북,영천시,차대차,측면충돌,297,2,518,104,403,11
경북,영천시,차대차,후진중충돌,7,0,10,3,7,0
경북,영천시,차대차,추돌,102,5,207,34,170,3
경북,영천시,차대차,기타,40,1,56,12,42,2
경북,영천시,차량단독,전도,7,2,9,5,3,1
경북,영천시,차량단독,전복,1,0,2,1,1,0
경북,영천시,차량단독,전도전복,12,2,15,6,9,0
경북,영천시,차량단독,공작물충돌,23,2,31,16,13,2
경북,영천시,차량단독,도로이탈,1,1,0,0,0,0
경북,영천시,차량단독,기타,7,1,9,3,6,0
경북,문경시,차대사람,횡단중,35,1,34,22,12,0
경북,문경시,차대사람,차도통행중,13,1,12,4,8,0
경북,문경시,차대사람,길가장자리구역통행중,6,0,6,2,4,0
경북,문경시,차대사람,기타,18,0,18,9,8,1
경북,문경시,차대차,정면충돌,8,0,16,2,13,1
경북,문경시,차대차,측면충돌,175,2,292,86,195,11
경북,문경시,차대차,후진중충돌,2,0,3,0,3,0
경북,문경시,차대차,추돌,37,1,63,13,46,4
경북,문경시,차대차,기타,76,1,127,31,84,12
경북,문경시,차량단독,전도,1,0,1,1,0,0
경북,문경시,차량단독,전도전복,12,1,13,6,7,0
경북,문경시,차량단독,공작물충돌,15,4,22,11,10,1
경북,문경시,차량단독,도로이탈,2,0,3,2,1,0
경북,문경시,차량단독,기타,10,2,12,6,4,2
경북,상주시,차대사람,횡단중,36,6,31,19,12,0
경북,상주시,차대사람,차도통행중,17,3,15,8,7,0
경북,상주시,차대사람,길가장자리구역통행중,12,0,14,3,10,1
경북,상주시,차대사람,보도통행중,4,0,4,3,1,0
경북,상주시,차대사람,기타,13,0,14,9,4,1
경북,상주시,차대차,정면충돌,16,4,27,16,11,0
경북,상주시,차대차,측면충돌,268,12,357,123,229,5
경북,상주시,차대차,후진중충돌,3,0,3,2,1,0
경북,상주시,차대차,추돌,85,5,142,37,103,2
경북,상주시,차대차,기타,40,2,52,18,34,0
경북,상주시,차량단독,전도,7,1,6,3,3,0
경북,상주시,차량단독,전도전복,30,0,44,16,23,5
경북,상주시,차량단독,공작물충돌,12,2,14,8,5,1
경북,상주시,차량단독,도로이탈,2,0,2,2,0,0
경북,상주시,차량단독,도로이탈,3,1,3,1,2,0
경북,상주시,차량단독,기타,6,0,7,4,3,0
경북,군위군,차대사람,횡단중,5,2,3,2,1,0
경북,군위군,차대사람,길가장자리구역통행중,2,0,2,2,0,0
경북,군위군,차대사람,기타,3,0,3,2,1,0
경북,군위군,차대차,정면충돌,27,3,48,15,32,1
경북,군위군,차대차,측면충돌,26,1,44,16,27,1
경북,군위군,차대차,후진중충돌,2,0,2,1,1,0
경북,군위군,차대차,추돌,11,2,18,3,15,0
경북,군위군,차대차,기타,13,0,16,8,8,0
경북,군위군,차량단독,전도,3,0,3,1,2,0
경북,군위군,차량단독,전도전복,3,0,3,3,0,0
경북,군위군,차량단독,공작물충돌,5,4,7,1,5,1
경북,군위군,차량단독,도로이탈,1,0,1,0,1,0
경북,군위군,차량단독,기타,2,0,2,2,0,0
경북,의성군,차대사람,횡단중,18,2,16,11,4,1
경북,의성군,차대사람,차도통행중,4,0,4,2,2,0
경북,의성군,차대사람,길가장자리구역통행중,4,1,3,3,0,0
경북,의성군,차대사람,기타,6,1,5,3,2,0
경북,의성군,차대차,정면충돌,26,0,46,26,18,2
경북,의성군,차대차,측면충돌,110,5,162,66,94,2
경북,의성군,차대차,후진중충돌,5,0,6,2,3,1
경북,의성군,차대차,추돌,25,1,35,19,16,0
경북,의성군,차대차,기타,13,1,12,5,7,0
경북,의성군,차량단독,전도,2,1,1,1,0,0
경북,의성군,차량단독,전복,2,1,8,7,1,0
경북,의성군,차량단독,전도전복,25,0,31,20,11,0
경북,의성군,차량단독,공작물충돌,3,1,5,5,0,0
경북,의성군,차량단독,도로이탈,2,2,0,0,0,0
경북,의성군,차량단독,기타,1,0,1,1,0,0
경북,청송군,차대사람,횡단중,2,0,2,2,0,0
경북,청송군,차대사람,차도통행중,1,0,1,1,0,0
경북,청송군,차대사람,길가장자리구역통행중,4,1,3,2,1,0
경북,청송군,차대사람,기타,4,2,2,1,1,0
경북,청송군,차대차,정면충돌,14,0,40,19,20,1
경북,청송군,차대차,측면충돌,32,1,55,16,36,3
경북,청송군,차대차,후진중충돌,1,0,1,1,0,0
경북,청송군,차대차,추돌,14,0,25,6,19,0
경북,청송군,차대차,기타,2,0,4,1,3,0
경북,청송군,차량단독,전도,2,0,2,1,1,0
경북,청송군,차량단독,전복,1,0,1,1,0,0
경북,청송군,차량단독,전도전복,4,1,7,4,2,1
경북,청송군,차량단독,공작물충돌,2,0,3,2,1,0
경북,청송군,차량단독,도로이탈,3,1,5,3,2,0
경북,청송군,차량단독,기타,1,0,1,1,0,0
경북,영양군,차대사람,횡단중,4,0,4,3,1,0
경북,영양군,차대사람,길가장자리구역통행중,1,0,1,1,0,0
경북,영양군,차대사람,보도통행중,1,1,0,0,0,0
경북,영양군,차대사람,기타,9,0,10,3,7,0
경북,영양군,차대차,정면충돌,11,0,21,8,13,0
경북,영양군,차대차,측면충돌,21,0,46,15,30,1
경북,영양군,차대차,후진중충돌,2,0,4,0,4,0
경북,영양군,차대차,추돌,6,0,7,2,5,0
경북,영양군,차대차,기타,8,0,17,6,11,0
경북,영양군,차량단독,전도,2,1,1,0,1,0
경북,영양군,차량단독,전복,1,0,1,0,1,0
경북,영양군,차량단독,전도전복,3,1,2,1,1,0
경북,영양군,차량단독,공작물충돌,2,0,2,1,1,0
경북,영양군,차량단독,도로이탈,5,0,6,6,0,0
경북,영양군,차량단독,기타,3,0,5,3,2,0
경북,영덕군,차대사람,횡단중,18,4,16,8,8,0
경북,영덕군,차대사람,차도통행중,9,0,9,3,6,0
경북,영덕군,차대사람,길가장자리구역통행중,12,0,12,3,9,0
경북,영덕군,차대사람,기타,10,2,8,2,6,0
경북,영덕군,차대차,정면충돌,25,0,41,18,22,1
경북,영덕군,차대차,측면충돌,115,1,214,65,143,6
경북,영덕군,차대차,후진중충돌,3,0,6,1,5,0
경북,영덕군,차대차,추돌,54,0,113,21,88,4
경북,영덕군,차대차,기타,11,0,14,3,9,2
경북,영덕군,차량단독,전도,2,1,5,1,4,0
경북,영덕군,차량단독,전도전복,10,1,10,5,4,1
경북,영덕군,차량단독,공작물충돌,10,1,9,7,1,1
경북,영덕군,차량단독,도로이탈,1,0,1,1,0,0
경북,영덕군,차량단독,도로이탈,2,1,1,1,0,0
경북,영덕군,차량단독,기타,5,0,5,3,2,0
경북,청도군,차대사람,횡단중,8,2,6,4,2,0
경북,청도군,차대사람,차도통행중,6,0,7,2,1,4
경북,청도군,차대사람,길가장자리구역통행중,5,3,2,2,0,0
경북,청도군,차대사람,기타,3,0,4,1,3,0
경북,청도군,차대차,정면충돌,7,2,11,5,6,0
경북,청도군,차대차,측면충돌,117,2,214,72,133,9
경북,청도군,차대차,후진중충돌,4,0,4,2,2,0
경북,청도군,차대차,추돌,43,3,75,21,54,0
경북,청도군,차대차,기타,21,1,31,15,15,1
경북,청도군,차량단독,전도,6,4,3,0,3,0
경북,청도군,차량단독,전도전복,6,0,6,5,1,0
경북,청도군,차량단독,공작물충돌,4,0,5,0,5,0
경북,청도군,차량단독,도로이탈,1,0,1,1,0,0
경북,청도군,차량단독,도로이탈,1,0,1,0,1,0
경북,청도군,차량단독,기타,5,1,6,5,1,0
경북,고령군,차대사람,횡단중,10,0,12,6,6,0
경북,고령군,차대사람,차도통행중,5,1,4,1,3,0
경북,고령군,차대사람,길가장자리구역통행중,1,0,1,1,0,0
경북,고령군,차대사람,기타,7,0,7,4,3,0
경북,고령군,차대차,정면충돌,6,1,15,10,5,0
경북,고령군,차대차,측면충돌,88,2,133,31,101,1
경북,고령군,차대차,후진중충돌,1,0,1,0,1,0
경북,고령군,차대차,추돌,37,0,65,21,41,3
